paper_id,figure_label,panel_label,repo_url,commit_or_tag,script_path,run_command,language,dependencies_file,container_or_env,os,input_data_source,input_data_path,output_image_path,output_format,result,failure_reason,notes,log_path,screenshot_path,timestamp,run_command_styled,style_wrapper
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/ExperPort@f40c8d0/Utility/plotbox2.m,"matlab -batch ""run('code/data_collection/ExperPort@f40c8d0/Utility/plotbox2.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00209_20260318_081858.log,,20260318_081858,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/ExperPort@f40c8d0/Utility/plotbox2.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/ExperPort@f40c8d0/Utility/savefig.m,"matlab -batch ""run('code/data_collection/ExperPort@f40c8d0/Utility/savefig.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00210_20260318_081858.log,,20260318_081858,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/ExperPort@f40c8d0/Utility/savefig.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/ExperPort@f40c8d0/bin/panel_resize_workaround.m,"matlab -batch ""run('code/data_collection/ExperPort@f40c8d0/bin/panel_resize_workaround.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00211_20260318_081859.log,,20260318_081859,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/ExperPort@f40c8d0/bin/panel_resize_workaround.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/ExperPort@f40c8d0/demofig.m,"matlab -batch ""run('code/data_collection/ExperPort@f40c8d0/demofig.m')""",matlab,,,,,,code/data_collection/ExperPort@f40c8d0/Docs/State Machine Assembler figures.key/thumbs/mt0-0.tiff,tiff,needs_manual,missing_matlab,match_score=2; match_reason=dir_prefix; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00212_20260318_081859.log,,20260318_081859,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/ExperPort@f40c8d0/demofig.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@FrequencyDiscrimination/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@FrequencyDiscrimination/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00213_20260318_081901.log,,20260318_081901,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@FrequencyDiscrimination/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00214_20260318_081901.log,,20260318_081901,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/PokesPlotSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/PokesPlotSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00215_20260318_081901.log,,20260318_081901,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/PokesPlotSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/VirmenPlotSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/VirmenPlotSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00216_20260318_081902.log,,20260318_081902,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/VirmenPlotSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/pokesplot.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/pokesplot.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00217_20260318_081902.log,,20260318_081902,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/pokesplot.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/pokesplot_preferences_pane.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/pokesplot_preferences_pane.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00218_20260318_081902.log,,20260318_081902,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@NoVirmenBPOD/pokesplot_preferences_pane.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@PCLink_Virmen/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@PCLink_Virmen/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00219_20260318_081903.log,,20260318_081903,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@PCLink_Virmen/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@PCLink_Virmen2/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@PCLink_Virmen2/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00220_20260318_081903.log,,20260318_081903,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@PCLink_Virmen2/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@PCLink_Virmen3/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@PCLink_Virmen3/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00221_20260318_081904.log,,20260318_081904,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@PCLink_Virmen3/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/AntibiasSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/AntibiasSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00222_20260318_081905.log,,20260318_081905,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/AntibiasSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/ProAnti3pokesplot2.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/ProAnti3pokesplot2.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00223_20260318_081905.log,,20260318_081905,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/ProAnti3pokesplot2.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/PsychSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/PsychSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00224_20260318_081905.log,,20260318_081905,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/PsychSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/RewardsSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/RewardsSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00225_20260318_081905.log,,20260318_081905,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/RewardsSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/SMASection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/SMASection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00226_20260318_081906.log,,20260318_081906,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/SMASection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/SidesSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/SidesSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00227_20260318_081906.log,,20260318_081906,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/SidesSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/StimulatorSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/StimulatorSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00228_20260318_081907.log,,20260318_081907,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/StimulatorSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/state_colors.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/state_colors.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00229_20260318_081908.log,,20260318_081908,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/state_colors.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/wave_colors.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/wave_colors.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00230_20260318_081908.log,,20260318_081908,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAnti3pokesplot2/wave_colors.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@ProAntiHessam2/TrialsPlotSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@ProAntiHessam2/TrialsPlotSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00231_20260318_081909.log,,20260318_081909,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@ProAntiHessam2/TrialsPlotSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@TestPC_BPOD/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@TestPC_BPOD/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00232_20260318_081909.log,,20260318_081909,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@TestPC_BPOD/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@VirmenBPOD1/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@VirmenBPOD1/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00233_20260318_081909.log,,20260318_081909,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@VirmenBPOD1/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@VirmenBPOD1/PokesPlotSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@VirmenBPOD1/PokesPlotSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00234_20260318_081910.log,,20260318_081910,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@VirmenBPOD1/PokesPlotSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@VirmenBPOD1/VirmenPlotSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@VirmenBPOD1/VirmenPlotSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00235_20260318_081910.log,,20260318_081910,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@VirmenBPOD1/VirmenPlotSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@VirmenBPOD1/pokesplot.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@VirmenBPOD1/pokesplot.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00236_20260318_081910.log,,20260318_081910,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@VirmenBPOD1/pokesplot.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@VirmenBPOD1/pokesplot_preferences_pane.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@VirmenBPOD1/pokesplot_preferences_pane.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00237_20260318_081911.log,,20260318_081911,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@VirmenBPOD1/pokesplot_preferences_pane.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/data_collection/Protocols@81afdd9/@VirmenBPOD2/FigureSection.m,"matlab -batch ""run('code/data_collection/Protocols@81afdd9/@VirmenBPOD2/FigureSection.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00238_20260318_081912.log,,20260318_081912,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/data_collection/Protocols@81afdd9/@VirmenBPOD2/FigureSection.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_1/extended_data_figure_1_bistableattractors.ipynb,python3 -m jupyter nbconvert --execute code/extended_data_figure_1/extended_data_figure_1_bistableattractors.ipynb --to html,notebook,,,,,,code/data_collection/ExperPort@f40c8d0/Docs/autoset_mode_figure.tiff,tiff,failed,nonzero_exit,match_score=1; match_reason=shared_tokens; paper_ids=10.1038/s41586-025-09528-4 | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_00239_20260318_140823.log,,20260318_140823,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute code/extended_data_figure_1/extended_data_figure_1_bistableattractors.ipynb --to html,
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_1/extended_data_figure_1_ddmlineattractor.ipynb,python3 -m jupyter nbconvert --execute code/extended_data_figure_1/extended_data_figure_1_ddmlineattractor.ipynb --to html,notebook,,,,,,code/data_collection/ExperPort@f40c8d0/Docs/autoset_mode_figure.tiff,tiff,failed,nonzero_exit,match_score=1; match_reason=shared_tokens; paper_ids=10.1038/s41586-025-09528-4 | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_00240_20260318_140823.log,,20260318_140823,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute code/extended_data_figure_1/extended_data_figure_1_ddmlineattractor.ipynb --to html,
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_1/extended_data_figure_1_rnnlineattractor.ipynb,python3 -m jupyter nbconvert --execute code/extended_data_figure_1/extended_data_figure_1_rnnlineattractor.ipynb --to html,notebook,,,,,,code/data_collection/ExperPort@f40c8d0/Docs/autoset_mode_figure.tiff,tiff,failed,nonzero_exit,match_score=1; match_reason=shared_tokens; paper_ids=10.1038/s41586-025-09528-4 | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_00241_20260318_140823.log,,20260318_140823,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute code/extended_data_figure_1/extended_data_figure_1_rnnlineattractor.ipynb --to html,
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_10/panel_d.ipynb,python3 -m jupyter nbconvert --execute code/extended_data_figure_10/panel_d.ipynb --to html,notebook,,,,,,,,failed,nonzero_exit,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_00242_20260318_140823.log,,20260318_140823,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute code/extended_data_figure_10/panel_d.ipynb --to html,
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_10/panel_e.ipynb,python3 -m jupyter nbconvert --execute code/extended_data_figure_10/panel_e.ipynb --to html,notebook,,,,,,,,failed,nonzero_exit,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_00243_20260318_140823.log,,20260318_140823,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute code/extended_data_figure_10/panel_e.ipynb --to html,
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_10/panels_a-c.ipynb,python3 -m jupyter nbconvert --execute code/extended_data_figure_10/panels_a-c.ipynb --to html,notebook,,,,,,,,failed,nonzero_exit,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_notebook | jupyter->python3 -m jupyter | nbconvert_add_to,logs/repro_runs/run_00244_20260318_140823.log,,20260318_140823,PFC_STYLE_THEME=classic python3 -m jupyter nbconvert --execute code/extended_data_figure_10/panels_a-c.ipynb --to html,
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_2/panel_a.m,"matlab -batch ""run('code/extended_data_figure_2/panel_a.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00245_20260318_081915.log,,20260318_081915,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/extended_data_figure_2/panel_a.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_2/panel_d_left.m,"matlab -batch ""run('code/extended_data_figure_2/panel_d_left.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00246_20260318_081915.log,,20260318_081915,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/extended_data_figure_2/panel_d_left.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_2/panel_d_right.m,"matlab -batch ""run('code/extended_data_figure_2/panel_d_right.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00247_20260318_081916.log,,20260318_081916,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/extended_data_figure_2/panel_d_right.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_2/utils/PB_find_unique_comparable_control.m,"matlab -batch ""run('code/extended_data_figure_2/utils/PB_find_unique_comparable_control.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00248_20260318_081916.log,,20260318_081916,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/extended_data_figure_2/utils/PB_find_unique_comparable_control.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_2/utils/PB_get_color_of_condition.m,"matlab -batch ""run('code/extended_data_figure_2/utils/PB_get_color_of_condition.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00249_20260318_081916.log,,20260318_081916,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/extended_data_figure_2/utils/PB_get_color_of_condition.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_2/utils/PB_get_constant.m,"matlab -batch ""run('code/extended_data_figure_2/utils/PB_get_constant.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00250_20260318_081917.log,,20260318_081917,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/extended_data_figure_2/utils/PB_get_constant.m,matlab
10.1038/s41586-025-09528-4,,,https://github.com/Brody-Lab/decision_dynamics_commitment,,code/extended_data_figure_2/utils/PB_make_Conditions.m,"matlab -batch ""run('code/extended_data_figure_2/utils/PB_make_Conditions.m')""",matlab,,,,,,,,needs_manual,missing_matlab,match_score=0; match_reason=; paper_ids=10.1038/s41586-025-09528-4 | inferred_matlab,logs/repro_runs/run_00251_20260318_081917.log,,20260318_081917,PFC_STYLE_THEME=classic bash /nas/jhp/publication-figures/scripts/run_with_style_matlab.sh code/extended_data_figure_2/utils/PB_make_Conditions.m,matlab
